BX,DY,AU,BY,CV,DZ,EX,CX,DX,CY,EV,BW,EU,DV,CW,AZ,EW,BZ,CZ,AV,DU,EZ,BU,AX,BV;DW;AW;AY;CU;EY
BX,DY,AU,CU,DX,EX,BW,AY,CZ,CV,CX,CW,DZ,AW,BZ,BV,DW,AX,EZ,DU,EY,AV,BU,DV,BY;EV;CY;EW;AZ;EU
DY,BX,AU,BY,CY,EX,AZ,CW,BU,CU,BW,EY,AY,EV,DZ,AV,AW,CZ,CX,EU,AX,DU,DV,BV,EZ;DX;DW;BZ;EW;CV
BX,AU,DY,CV,CW,EX,EV,CY,DV,BU,DU,AZ,EY,AY,CZ,EZ,EU,AW,BV,BZ,BY,CU,DW,AV,BW;DZ;DX;CX;AX;EW
DY,BX,AU,BZ,EX,BW,AW,AY,CZ,CY,BY,CX,EV,CV,BV,AX,DZ,AV,BU,DU,DX,CW,EZ,EU,DV;DW;EW;AZ;CU;EY
BX,AU,DY,CW,CU,EY,EX,DU,AX,CV,BZ,DX,AW,AY,DV,EU,AV,BU,DW,BV,BW,CX,EZ,CY,DZ;BY;EV;CZ;EW;AZ
BX,DY,AU,CU,CV,EX,DZ,DX,CX,DV,DU,AY,BZ,EY,CW,AZ,BW,EZ,EU,CZ,AW,EV,BU,BV,DW;BY;CY;AV;AX;EW
BX,AU,DY,EX,CU,BY,DW,CY,BZ,CX,CW,BU,DZ,EY,BW,CV,CZ,BV,DV,DU,AY,EU,EZ,AX,DX;EV;AW;AV;EW;AZ
AU,BX,DY,EX,BZ,CU,CY,AV,DU,CX,BV,AX,DW,BW,AY,CV,BY,AW,EZ,DZ,DV,DX,EW,EY,BU;EV;CZ;AZ;CW;EU
DY,BX,AU,CW,CY,EX,DV,BW,BU,BV,BZ,EV,EY,AX,CU,AZ,BY,DZ,AW,EU,DW,CV,EW,AV,EZ;DX;DU;CZ;CX;AY
BX,AU,DY,CY,DZ,EX,CZ,EW,EV,DU,EY,AX,EU,BW,DX,AY,AZ,CV,BZ,DW,CX,BV,BY,AV,EZ;BU;DV;AW;CW;CU
BX,DY,AU,CW,CY,DZ,CV,EX,AX,BZ,AY,DW,BV,CU,BY,AW,AV,CZ,EZ,DV,EY,DX,EU,EW,BU;BW;DU;EV;CX;AZ
BX,DY,AU,CY,CU,EX,BZ,AV,AZ,BW,CW,EW,CV,DV,AW,BY,CZ,AX,DZ,AY,CX,EU,BV,EY,EZ;BU;DX;DW;DU;EV
AU,BX,DY,CY,BZ,DZ,BW,AY,CZ,AV,DX,EZ,AW,DU,AX,EU,EX,CX,BU,AZ,EW,EY,EV,DW,BV;DV;BY;CW;CV;CU
BX,AU,DY,CW,DZ,BY,EV,EX,DX,EY,BZ,CY,AX,AY,BU,AW,EZ,CZ,BV,AZ,BW,DU,AV,CV,DV;DW;CX;EW;CU;EU
BX,DY,AU,EX,BW,CY,CW,DV,EY,CX,EW,AY,DX,BZ,AW,CZ,AX,BY,CU,CV,DW,BU,BV,DZ,EZ;DU;EV;AV;AZ;EU
BX,AU,DY,DX,EX,BW,BY,AW,CX,CW,BZ,AY,EW,CY,BV,BU,AX,AZ,DV,CU,EV,CV,AV,DW,EZ;DZ;DU;CZ;EU;EY
BX,DY,AU,EX,DZ,EV,BY,CU,CY,EW,CX,EZ,AX,BW,CV,DW,CZ,CW,DX,BV,AY,EU,DV,AV,BU;DU;BZ;AW;AZ;EY
BX,AU,DY,BW,BY,AV,AW,EX,CX,BU,BZ,BV,DU,CU,CY,EW,EU,CZ,CW,DX,AX,DV,AZ,EZ,DZ;DW;EV;AY;CV;EY
AU,DY,BX,DZ,BZ,BY,EX,CW,CZ,EW,DX,DU,AX,EY,AY,EU,BW,AZ,CV,AV,AW,CU,DV,EV,EZ;BU;BV;DW;CY;CX
BX,DY,AU,CU,EX,BW,DV,CX,BY,BV,AZ,AX,EY,BZ,EZ,DU,AW,DZ,BU,DW,EW,CV,CY,CZ,DX;EV;AV;AY;CW;EU
DY,BX,AU,EX,CU,CW,BZ,DV,EY,BW,AY,CY,DX,AW,AZ,CX,BV,EW,BY,EZ,DZ,EV,BU,CZ,DW;DU;AV;AX;CV;EU
BX,DY,AU,BZ,CY,BY,EX,AV,CX,AX,DV,AW,EW,CV,EY,EV,CZ,EZ,CU,BW,BU,DW,BV,AY,DZ;DX;DU;AZ;CW;EU
BX,AU,DY,BY,BZ,AX,EX,AZ,BW,CV,BV,AY,AV,DX,BU,AW,EW,CX,CZ,EV,CY,DV,EZ,EY,DZ;DW;DU;CW;CU;EU
BX,DY,AU,CW,CY,EX,BZ,DV,DU,AW,BV,DZ,AZ,EY,DX,EW,CX,CV,BU,BW,EZ,AX,AV,CZ,DW;BY;EV;AY;CU;EU
BX,DY,AU,EX,CY,CU,BY,BW,DX,EY,CW,EZ,BV,BZ,DW,AV,AY,DV,EU,AX,AZ,DZ,BU,EW,DU;EV;CZ;CX;AW;CV
BX,DY,AU,CW,DX,DZ,EX,EV,AW,EU,AX,CZ,CY,DU,AV,EW,BV,BY,DW,DV,AY,EY,CU,CX,EZ;BU;BW;BZ;AZ;CV
BX,DY,AU,CU,EX,BY,BZ,EY,DW,AZ,AX,CY,DU,EV,DZ,CZ,CV,EU,AW,DX,CX,AV,EW,BV,EZ;BU;BW;DV;AY;CW
DY,BX,AU,BZ,EX,CY,BW,CX,AY,CZ,EY,AZ,BV,CV,CU,EW,DV,EU,DW,EV,AW,CW,AV,BU,EZ;DZ;DX;DU;BY;AX
BX,AU,DY,CY,BY,CW,CV,CZ,AX,DW,AZ,CX,BV,EX,CU,AW,AV,DV,EU,DZ,DU,BZ,EY,EW,EZ;BU;BW;DX;EV;AY